DaySum,MonthSum,QuantitySum,TotalPriceSum,CustomerCount,DayAvg,MonthAvg,QuantityAvg
531,201,74,202.08999999999992,34,15.617647058823529,5.911764705882353,2.176470588235294
229,118,70,102.46,16,14.3125,7.375,4.375
495,234,99,200.58999999999995,33,15.0,7.090909090909091,3.0
473,210,102,197.55999999999997,34,13.911764705882353,6.176470588235294,3.0
616,270,107,211.74999999999994,43,14.325581395348838,6.27906976744186,2.488372093023256
543,199,99,189.52999999999994,33,16.454545454545453,6.03030303030303,3.0
598,252,99,194.04999999999993,36,16.61111111111111,7.0,2.75
487,185,95,170.82999999999996,29,16.79310344827586,6.379310344827586,3.2758620689655173
372,164,87,146.42999999999995,25,14.88,6.56,3.48
308,174,78,126.77999999999999,23,13.391304347826088,7.565217391304348,3.391304347826087
340,158,76,124.97999999999996,21,16.19047619047619,7.523809523809524,3.619047619047619
512,263,173,272.1999999999998,35,14.628571428571428,7.514285714285714,4.942857142857143
2785,1290,362,3731.319999999998,183,15.218579234972678,7.049180327868853,1.9781420765027322
3012,1325,394,1997.679999999999,190,15.852631578947369,6.973684210526316,2.0736842105263156
3323,1352,2320,2913.9100000000003,218,15.243119266055047,6.201834862385321,10.642201834862385
2424,965,1809,922.2,149,16.268456375838927,6.476510067114094,12.140939597315436
1956,658,305,3027.3800000000015,123,15.902439024390244,5.349593495934959,2.4796747967479673
4500,1915,2057,6332.250000000005,292,15.41095890410959,6.558219178082192,7.044520547945205
4168,1837,1574,4017.860000000013,295,14.128813559322033,6.227118644067796,5.335593220338983
3479,1527,1310,1955.1000000000013,218,15.958715596330276,7.004587155963303,6.009174311926605
5822,2547,2426,5174.319999999998,372,15.650537634408602,6.846774193548387,6.521505376344086
5221,2311,2066,4318.029999999995,320,16.315625,7.221875,6.45625
8854,3769,4703,14423.329999999962,564,15.698581560283689,6.682624113475177,8.338652482269504
2309,902,1272,2599.6800000000003,140,16.492857142857144,6.442857142857143,9.085714285714285
1005,503,193,550.5999999999999,59,17.033898305084747,8.525423728813559,3.2711864406779663
4318,1882,1836,5473.159999999988,279,15.476702508960573,6.745519713261649,6.580645161290323
1836,909,582,1505.2400000000014,112,16.392857142857142,8.116071428571429,5.196428571428571
4104,1819,1739,2957.7700000000023,265,15.486792452830189,6.8641509433962264,6.562264150943396
10796,4373,6535,5637.699999999993,709,15.227080394922426,6.167842031029619,9.217207334273624
6058,2402,4382,3571.2799999999897,389,15.573264781491002,6.174807197943445,11.264781491002571
10612,5307,8728,7855.339999999984,640,16.58125,8.2921875,13.6375
13893,6947,10253,31941.890000000174,850,16.34470588235294,8.172941176470589,12.06235294117647
1411,639,458,1343.3400000000006,99,14.252525252525253,6.454545454545454,4.626262626262626
1500,589,281,1312.6900000000003,103,14.563106796116505,5.718446601941747,2.7281553398058254
1686,650,348,1653.3500000000004,114,14.789473684210526,5.701754385964913,3.0526315789473686
2250,949,463,2241.409999999999,160,14.0625,5.93125,2.89375
2797,1246,2858,1368.619999999999,190,14.721052631578948,6.557894736842106,15.042105263157895
3564,1506,1896,1308.3600000000001,246,14.487804878048781,6.121951219512195,7.7073170731707314
3637,1548,1932,1336.9699999999996,249,14.606425702811245,6.216867469879518,7.759036144578313
3568,1550,1862,1270.799999999999,247,14.445344129554655,6.275303643724697,7.538461538461538
3598,1494,1745,1216.659999999999,248,14.508064516129032,6.024193548387097,7.036290322580645
3631,1552,1900,1314.8899999999996,250,14.524,6.208,7.6
3016,1334,1709,1176.319999999999,216,13.962962962962964,6.175925925925926,7.912037037037037
1686,745,1311,1239.600000000001,108,15.61111111111111,6.898148148148148,12.13888888888889
1307,610,1190,1006.9700000000007,89,14.685393258426966,6.853932584269663,13.370786516853933
1520,649,982,929.6500000000005,96,15.833333333333334,6.760416666666667,10.229166666666666
2651,1191,424,2715.8200000000033,192,13.807291666666666,6.203125,2.2083333333333335
2774,1013,534,3585.4500000000044,206,13.466019417475728,4.91747572815534,2.592233009708738
2157,998,372,2621.4100000000035,158,13.651898734177216,6.3164556962025316,2.3544303797468356
1844,861,282,1958.0500000000025,119,15.495798319327731,7.235294117647059,2.369747899159664
266,94,16,1004.75,15,17.733333333333334,6.266666666666667,1.0666666666666667
2952,1194,1013,2647.750000000004,193,15.295336787564766,6.186528497409326,5.248704663212435
1938,778,815,1968.3999999999976,132,14.681818181818182,5.893939393939394,6.174242424242424
989,504,764,1738.0799999999988,74,13.364864864864865,6.8108108108108105,10.324324324324325
1915,550,784,2248.1199999999994,125,15.32,4.4,6.272
1130,367,586,1698.6200000000013,79,14.30379746835443,4.6455696202531644,7.417721518987341
1086,426,618,1868.8200000000008,66,16.454545454545453,6.454545454545454,9.363636363636363
831,334,207,697.9699999999999,53,15.679245283018869,6.30188679245283,3.9056603773584904
2650,973,961,2535.190000000001,168,15.773809523809524,5.791666666666667,5.720238095238095
2798,1162,2307,4371.630000000006,192,14.572916666666666,6.052083333333333,12.015625
1978,873,458,2338.219999999999,130,15.215384615384615,6.7153846153846155,3.523076923076923
5209,2708,1896,7854.499999999999,339,15.365781710914455,7.988200589970502,5.592920353982301
5345,2769,1621,13383.66999999999,333,16.05105105105105,8.315315315315315,4.867867867867868
2571,1355,533,3864.6900000000014,166,15.487951807228916,8.162650602409638,3.210843373493976
3261,1745,1318,6619.669999999998,225,14.493333333333334,7.7555555555555555,5.857777777777778
1862,976,3320,1837.7099999999998,117,15.914529914529915,8.341880341880342,28.376068376068375
3131,1379,2127,2818.5399999999995,184,17.016304347826086,7.494565217391305,11.559782608695652
2399,1164,416,6809.419999999995,147,16.31972789115646,7.918367346938775,2.8299319727891157
2391,1219,745,8641.31999999999,142,16.838028169014084,8.584507042253522,5.246478873239437
2335,1083,1481,1594.790000000002,147,15.884353741496598,7.36734693877551,10.07482993197279
1773,707,954,1414.6500000000024,108,16.416666666666668,6.546296296296297,8.833333333333334
3300,1522,4885,6719.349999999985,190,17.36842105263158,8.010526315789473,25.710526315789473
7168,3142,7398,3944.549999999991,458,15.65065502183406,6.860262008733624,16.152838427947597
11015,5359,15767,9384.319999999987,653,16.868300153139355,8.206738131699847,24.145482388973967
1415,687,502,647.11,99,14.292929292929292,6.9393939393939394,5.070707070707071
627,261,201,246.38,42,14.928571428571429,6.214285714285714,4.785714285714286
1955,949,1192,2070.1499999999996,140,13.964285714285714,6.7785714285714285,8.514285714285714
2905,1290,1903,3709.379999999996,209,13.89952153110048,6.172248803827751,9.105263157894736
3372,768,1752,4951.599999999983,223,15.121076233183857,3.4439461883408073,7.856502242152466
2526,1264,4451,1888.42,148,17.06756756756757,8.54054054054054,30.074324324324323
19265,7872,8470,36116.090000000135,1229,15.675345809601302,6.405207485760781,6.891781936533767
18024,7812,16081,25235.230000000174,1182,15.248730964467006,6.6091370558375635,13.604906937394247
5199,2291,3818,3221.939999999994,366,14.204918032786885,6.259562841530054,10.431693989071038
4557,2033,3176,2687.9800000000027,322,14.152173913043478,6.313664596273292,9.863354037267081
5886,2462,2614,5451.69000000001,391,15.053708439897699,6.296675191815857,6.68542199488491
3708,1623,1335,2835.0099999999934,244,15.19672131147541,6.651639344262295,5.471311475409836
10905,4772,7379,9205.89999999999,693,15.735930735930737,6.886002886002886,10.647907647907648
1940,542,1151,3212.4099999999967,143,13.566433566433567,3.7902097902097904,8.048951048951048
2870,1176,753,7673.079999999985,203,14.137931034482758,5.793103448275862,3.70935960591133
9953,4002,12392,18602.750000000022,655,15.195419847328244,6.109923664122137,18.91908396946565
5152,2091,4351,10191.149999999989,328,15.707317073170731,6.375,13.265243902439025
4502,1695,2415,5811.640000000016,279,16.136200716845877,6.075268817204301,8.655913978494624
3822,1552,1764,3016.490000000006,241,15.858921161825727,6.439834024896266,7.319502074688796
2347,943,1239,2109.6099999999983,151,15.543046357615895,6.245033112582782,8.205298013245033
3511,1332,1587,2711.540000000004,216,16.25462962962963,6.166666666666667,7.347222222222222
2943,1203,1203,1623.3800000000015,189,15.571428571428571,6.365079365079365,6.365079365079365
2214,981,1054,1374.0100000000002,151,14.66225165562914,6.496688741721854,6.9801324503311255
2102,820,950,1252.6100000000006,138,15.231884057971014,5.942028985507246,6.884057971014493
3785,1514,2390,9296.119999999986,251,15.079681274900398,6.031872509960159,9.52191235059761
5799,2651,4006,6284.4199999999855,395,14.681012658227848,6.711392405063291,10.141772151898735
4352,1822,2285,3790.9100000000117,303,14.363036303630363,6.013201320132013,7.541254125412541
1824,730,466,696.88,111,16.43243243243243,6.576576576576577,4.198198198198198
3165,1421,1131,1515.0200000000025,215,14.720930232558139,6.609302325581395,5.26046511627907
7029,2932,5121,2192.839999999989,447,15.724832214765101,6.559284116331096,11.456375838926174
2522,1107,2717,1106.1699999999978,165,15.284848484848485,6.709090909090909,16.466666666666665
1507,625,3782,1500.44,99,15.222222222222221,6.313131313131313,38.2020202020202
2270,997,4080,1701.6000000000001,156,14.551282051282051,6.391025641025641,26.153846153846153
65,29,102,42.84,5,13.0,5.8,20.4
7252,3011,8878,10805.529999999986,443,16.37020316027088,6.796839729119639,20.040632054176072
5648,2517,2791,8934.269999999999,383,14.7467362924282,6.5718015665796345,7.287206266318538
2707,1165,512,2388.480000000003,179,15.12290502793296,6.5083798882681565,2.8603351955307263
4892,2038,3175,6422.889999999987,287,17.045296167247386,7.101045296167247,11.062717770034844
6257,2697,4520,9186.43999999999,367,17.049046321525886,7.348773841961853,12.316076294277929
17665,7241,12604,16422.22999999997,1111,15.9000900090009,6.517551755175518,11.344734473447344
3657,1507,2167,945.6000000000016,227,16.110132158590307,6.638766519823789,9.54625550660793
4306,1809,2340,1041.4200000000008,273,15.772893772893774,6.626373626373627,8.571428571428571
6930,2819,4787,2089.0499999999975,422,16.421800947867297,6.680094786729858,11.343601895734597
3669,1518,2517,1083.17,235,15.61276595744681,6.459574468085107,10.71063829787234
8651,3528,12313,5240.559999999993,557,15.531418312387792,6.333931777378815,22.10592459605027
3774,1467,2957,1279.0499999999997,232,16.267241379310345,6.323275862068965,12.745689655172415
4657,1867,3132,1352.7399999999993,285,16.340350877192982,6.5508771929824565,10.989473684210527
7,7,200,0.0,1,7.0,7.0,200.0
3387,1321,2017,871.5300000000007,205,16.521951219512196,6.443902439024391,9.839024390243903
772,244,-8516,226.20000000000002,55,14.036363636363637,4.4363636363636365,-154.83636363636364
3721,1532,1827,829.6600000000014,231,16.10822510822511,6.632034632034632,7.909090909090909
4354,1951,-14418,2147.13,251,17.346613545816734,7.772908366533865,-57.44223107569721
2901,1119,1686,732.5100000000003,179,16.206703910614525,6.251396648044692,9.418994413407821
2888,1309,493,7656.99999999998,188,15.361702127659575,6.962765957446808,2.622340425531915
2166,932,428,6634.859999999984,139,15.582733812949641,6.705035971223022,3.079136690647482
1633,710,263,4082.5199999999973,103,15.854368932038835,6.893203883495145,2.5533980582524274
1784,757,313,4845.699999999991,114,15.649122807017545,6.640350877192983,2.745614035087719
4292,1951,1066,4177.3600000000015,256,16.765625,7.62109375,4.1640625
3901,1765,919,3654.41,228,17.109649122807017,7.741228070175438,4.030701754385965
3789,1651,849,3391.929999999999,216,17.541666666666668,7.643518518518518,3.9305555555555554
444,171,34,288.88,23,19.304347826086957,7.434782608695652,1.4782608695652173
449,203,71,555.3000000000001,25,17.96,8.12,2.84
402,171,66,813.78,23,17.47826086956522,7.434782608695652,2.869565217391304
347,140,51,612.16,21,16.523809523809526,6.666666666666667,2.4285714285714284
459,202,81,629.0500000000001,28,16.392857142857142,7.214285714285714,2.892857142857143
1421,634,170,2118.1900000000005,83,17.120481927710845,7.63855421686747,2.0481927710843375
495,215,121,504.97,28,17.678571428571427,7.678571428571429,4.321428571428571
478,206,392,745.7600000000001,26,18.384615384615383,7.923076923076923,15.076923076923077
470,221,284,454.31999999999994,28,16.785714285714285,7.892857142857143,10.142857142857142
238,95,253,662.87,12,19.833333333333332,7.916666666666667,21.083333333333332
1029,457,344,748.3200000000004,55,18.70909090909091,8.309090909090909,6.254545454545455
1126,534,543,1171.9200000000008,67,16.80597014925373,7.970149253731344,8.104477611940299
615,229,295,627.95,30,20.5,7.633333333333334,9.833333333333334
2371,1006,1319,2375.4800000000037,143,16.58041958041958,7.034965034965035,9.223776223776223
2761,1238,1304,2257.720000000003,165,16.733333333333334,7.503030303030303,7.903030303030303
2953,1270,1276,2149.0000000000027,166,17.789156626506024,7.650602409638554,7.686746987951807
3723,1645,2236,3800.880000000007,219,17.0,7.511415525114155,10.210045662100457
1323,611,720,1067.6000000000004,75,17.64,8.146666666666667,9.6
1685,726,985,1457.3700000000008,93,18.118279569892472,7.806451612903226,10.591397849462366
3516,1593,2136,3213.0399999999977,198,17.757575757575758,8.045454545454545,10.787878787878787
309,148,185,233.67,17,18.176470588235293,8.705882352941176,10.882352941176471
377,150,196,325.16000000000014,20,18.85,7.5,9.8
126,67,44,42.92,8,15.75,8.375,5.5
540,254,193,388.0099999999998,30,18.0,8.466666666666667,6.433333333333334
641,360,253,1394.0300000000004,43,14.906976744186046,8.372093023255815,5.883720930232558
921,416,248,1078.88,55,16.745454545454546,7.5636363636363635,4.509090909090909
448,229,93,645.0100000000001,29,15.448275862068966,7.896551724137931,3.206896551724138
295,183,81,543.51,23,12.826086956521738,7.956521739130435,3.5217391304347827
403,225,104,435.74000000000007,28,14.392857142857142,8.035714285714286,3.7142857142857144
395,212,98,414.98000000000013,26,15.192307692307692,8.153846153846153,3.769230769230769
493,321,349,2111.4900000000007,36,13.694444444444445,8.916666666666666,9.694444444444445
327,193,58,333.5,26,12.576923076923077,7.423076923076923,2.230769230769231
1796,886,548,2248.02,111,16.18018018018018,7.981981981981982,4.936936936936937
2698,1178,453,3872.090000000002,188,14.351063829787234,6.26595744680851,2.4095744680851063
3042,1269,496,4278.300000000002,206,14.766990291262136,6.160194174757281,2.407766990291262
2410,1015,363,3206.9900000000016,164,14.695121951219512,6.189024390243903,2.2134146341463414
4193,1755,653,5941.090000000006,279,15.028673835125447,6.290322580645161,2.3405017921146953
2548,970,364,3254.3200000000024,166,15.349397590361447,5.843373493975903,2.1927710843373496
2076,787,296,2613.1800000000017,132,15.727272727272727,5.962121212121212,2.242424242424242
700,361,-172,710.71,47,14.893617021276595,7.680851063829787,-3.6595744680851063
831,391,177,1057.8000000000002,51,16.294117647058822,7.666666666666667,3.4705882352941178
858,412,63,1147.37,55,15.6,7.490909090909091,1.1454545454545455
907,440,490,430.86,48,18.895833333333332,9.166666666666666,10.208333333333334
5,11,-2376,0.0,1,5.0,11.0,-2376.0
687,307,249,528.1699999999998,44,15.613636363636363,6.9772727272727275,5.659090909090909
1847,885,1030,1351.4300000000007,121,15.264462809917354,7.31404958677686,8.512396694214877
599,261,142,2203.51,34,17.61764705882353,7.676470588235294,4.176470588235294
1457,704,260,3427.44,102,14.284313725490197,6.901960784313726,2.549019607843137
1271,580,245,2129.5600000000004,87,14.60919540229885,6.666666666666667,2.8160919540229883
1270,644,297,1249.1100000000006,85,14.941176470588236,7.576470588235294,3.4941176470588236
2113,998,813,1976.8900000000026,139,15.201438848920864,7.179856115107913,5.848920863309353
539,245,90,568.71,33,16.333333333333332,7.424242424242424,2.727272727272727
686,340,160,709.54,44,15.590909090909092,7.7272727272727275,3.6363636363636362
477,264,178,821.1,29,16.448275862068964,9.10344827586207,6.137931034482759
504,295,212,889.76,33,15.272727272727273,8.93939393939394,6.424242424242424
994,435,143,1706.5,63,15.777777777777779,6.904761904761905,2.2698412698412698
900,443,244,543.1099999999999,50,18.0,8.86,4.88
1412,616,443,1839.949999999999,89,15.865168539325843,6.921348314606742,4.977528089887641
4302,1973,8072,9930.759999999995,280,15.364285714285714,7.046428571428572,28.82857142857143
5216,2485,10355,13645.769999999991,348,14.988505747126437,7.140804597701149,29.75574712643678
4203,1812,6783,8493.34,259,16.227799227799228,6.996138996138996,26.18918918918919
1955,906,239,2118.0500000000015,116,16.853448275862068,7.810344827586207,2.060344827586207
4541,2052,1068,9068.12,271,16.756457564575644,7.571955719557195,3.940959409594096
2445,1147,478,3997.0000000000014,143,17.097902097902097,8.020979020979022,3.3426573426573425
5133,2444,2305,8474.35,313,16.399361022364218,7.8083067092651754,7.364217252396166
4341,2081,1870,7040.480000000003,253,17.158102766798418,8.225296442687746,7.391304347826087
18345,8368,30646,66756.59000000026,1067,17.19306466729147,7.842549203373945,28.721649484536083
1575,767,368,3506.480000000001,92,17.119565217391305,8.33695652173913,4.0
857,376,1212,1435.18,49,17.489795918367346,7.673469387755102,24.73469387755102
1176,527,853,1071.9100000000003,70,16.8,7.5285714285714285,12.185714285714285
1273,574,795,1033.2800000000002,79,16.11392405063291,7.265822784810126,10.063291139240507
4173,1853,2340,4192.079999999997,236,17.68220338983051,7.851694915254237,9.915254237288135
2676,1238,1891,1863.3900000000033,155,17.26451612903226,7.987096774193549,12.2
3538,1519,571,3681.3200000000006,223,15.865470852017937,6.811659192825112,2.5605381165919283
2406,983,515,3695.8300000000036,145,16.593103448275862,6.779310344827586,3.5517241379310347
2393,1093,938,2236.7500000000023,146,16.39041095890411,7.486301369863014,6.424657534246576
1243,608,150,1899.92,81,15.345679012345679,7.506172839506172,1.8518518518518519
2580,1115,1047,1759.789999999998,148,17.43243243243243,7.533783783783784,7.074324324324325
978,423,129,872.1499999999996,63,15.523809523809524,6.714285714285714,2.0476190476190474
4800,2252,2168,2741.8800000000015,267,17.97752808988764,8.434456928838951,8.119850187265918
3917,1782,2037,1744.6100000000035,219,17.885844748858446,8.136986301369863,9.301369863013699
3016,1291,1288,1086.650000000001,162,18.617283950617285,7.969135802469136,7.950617283950617
6579,3124,4052,6813.159999999996,386,17.0440414507772,8.093264248704664,10.49740932642487
755,342,118,1405.4199999999998,46,16.41304347826087,7.434782608695652,2.5652173913043477
789,409,279,780.9099999999996,54,14.61111111111111,7.574074074074074,5.166666666666667
1231,536,359,1009.5099999999996,73,16.863013698630137,7.342465753424658,4.917808219178082
6296,2855,2157,12985.419999999998,393,16.020356234096692,7.264631043256998,5.488549618320611
4763,2219,2305,6639.330000000016,278,17.133093525179856,7.982014388489208,8.29136690647482
4818,2098,651,3865.430000000001,285,16.905263157894737,7.36140350877193,2.2842105263157895
2648,1139,288,3556.0400000000004,155,17.083870967741934,7.348387096774194,1.8580645161290323
4454,1837,514,4274.730000000003,261,17.06513409961686,7.038314176245211,1.9693486590038314
1130,519,-1232,1065.4399999999994,64,17.65625,8.109375,-19.25
886,423,-1294,723.1,48,18.458333333333332,8.8125,-26.958333333333332
853,406,-1285,785.17,48,17.770833333333332,8.458333333333334,-26.770833333333332
484,221,-1362,392.3399999999999,24,20.166666666666668,9.208333333333334,-56.75
857,395,-1348,496.27999999999986,47,18.23404255319149,8.404255319148936,-28.680851063829788
4681,2042,763,5922.18,278,16.83812949640288,7.345323741007194,2.7446043165467624
2716,1147,2247,1380.000000000003,154,17.636363636363637,7.4480519480519485,14.590909090909092
1929,849,1644,665.1699999999994,115,16.77391304347826,7.3826086956521735,14.295652173913043
2185,904,2506,1002.5400000000008,120,18.208333333333332,7.533333333333333,20.883333333333333
2418,1081,2250,1725.2600000000023,140,17.271428571428572,7.7214285714285715,16.071428571428573
1735,746,930,755.4200000000009,98,17.70408163265306,7.612244897959184,9.489795918367347
717,292,567,751.3800000000002,43,16.674418604651162,6.790697674418604,13.186046511627907
620,265,459,574.8800000000002,38,16.31578947368421,6.973684210526316,12.078947368421053
4646,2123,1098,5477.589999999997,304,15.282894736842104,6.983552631578948,3.611842105263158
2809,1378,724,3699.6000000000017,200,14.045,6.89,3.62
2194,964,446,2248.76,144,15.23611111111111,6.694444444444445,3.0972222222222223
2953,1452,949,3995.3499999999967,173,17.069364161849713,8.393063583815028,5.485549132947977
3185,1617,953,3951.6299999999987,186,17.123655913978496,8.693548387096774,5.123655913978495
2059,989,924,3815.2300000000023,122,16.87704918032787,8.10655737704918,7.573770491803279
2733,1185,1030,5196.100000000001,158,17.29746835443038,7.5,6.518987341772152
2435,1115,781,5517.1500000000015,156,15.60897435897436,7.147435897435898,5.006410256410256
644,243,1173,6431.11,40,16.1,6.075,29.325
768,306,1642,5416.180000000001,48,16.0,6.375,34.208333333333336
840,376,135,511.88999999999993,49,17.142857142857142,7.673469387755102,2.7551020408163267
421,168,83,275.62,23,18.304347826086957,7.304347826086956,3.608695652173913
1405,602,872,1221.3600000000004,88,15.965909090909092,6.840909090909091,9.909090909090908
516,221,403,512.75,30,17.2,7.366666666666666,13.433333333333334
837,363,170,716.2999999999997,53,15.79245283018868,6.849056603773585,3.207547169811321
364,157,79,272.90999999999997,25,14.56,6.28,3.16
668,269,119,1201.2700000000004,42,15.904761904761905,6.404761904761905,2.8333333333333335
197,108,30,239.97000000000003,16,12.3125,6.75,1.875
4224,2000,5045,4161.310000000007,278,15.194244604316546,7.194244604316546,18.14748201438849
2547,1244,2073,1969.0300000000034,172,14.80813953488372,7.232558139534884,12.05232558139535
3996,1733,751,2491.029999999998,256,15.609375,6.76953125,2.93359375
4459,1886,1855,2733.3500000000026,272,16.393382352941178,6.9338235294117645,6.819852941176471
4213,1915,2131,1809.6700000000046,264,15.958333333333334,7.253787878787879,8.071969696969697
345,165,88,224.06,23,15.0,7.173913043478261,3.8260869565217392
768,364,147,388.26,50,15.36,7.28,2.94
280,156,62,116.82,22,12.727272727272727,7.090909090909091,2.8181818181818183
2835,1187,528,2069.4000000000005,166,17.07831325301205,7.150602409638554,3.180722891566265
1561,667,259,1005.6900000000002,91,17.153846153846153,7.329670329670329,2.8461538461538463
3993,1852,2671,5780.479999999997,252,15.845238095238095,7.349206349206349,10.59920634920635
2546,1038,1980,1785.020000000002,152,16.75,6.828947368421052,13.026315789473685
3567,1612,1648,3387.9299999999985,214,16.66822429906542,7.5327102803738315,7.700934579439252
2915,1459,2782,4726.099999999999,174,16.75287356321839,8.385057471264368,15.988505747126437
4363,1925,2575,5393.1900000000105,260,16.78076923076923,7.403846153846154,9.903846153846153
3639,1689,2197,4719.759999999999,234,15.551282051282051,7.217948717948718,9.38888888888889
1328,549,1456,1801.9800000000005,79,16.810126582278482,6.949367088607595,18.430379746835442
1582,728,1703,2130.3000000000015,99,15.97979797979798,7.353535353535354,17.2020202020202
2871,1287,1412,5143.690000000001,176,16.3125,7.3125,8.022727272727273
3397,1521,1777,4400.820000000005,211,16.099526066350712,7.208530805687204,8.421800947867299
1444,677,577,2713.7000000000016,93,15.526881720430108,7.279569892473118,6.204301075268817
5096,2265,3016,4993.1600000000035,304,16.763157894736842,7.4506578947368425,9.921052631578947
4366,1962,3539,4221.280000000004,260,16.79230769230769,7.546153846153846,13.611538461538462
4147,1846,5322,4110.820000000006,247,16.789473684210527,7.473684210526316,21.546558704453442
6125,2681,3238,4494.310000000003,361,16.966759002770083,7.426592797783933,8.969529085872576
5740,2706,1236,6291.989999999989,353,16.260623229461757,7.665722379603399,3.501416430594901
7597,3379,6151,10070.750000000016,458,16.587336244541486,7.377729257641922,13.430131004366812
6184,2784,6150,9905.740000000018,388,15.938144329896907,7.175257731958763,15.850515463917526
5155,2277,3769,6206.610000000011,315,16.365079365079364,7.228571428571429,11.965079365079365
7092,3200,2718,24482.53000000009,438,16.19178082191781,7.30593607305936,6.205479452054795
5594,2399,2969,12005.530000000033,342,16.35672514619883,7.014619883040936,8.681286549707602
5707,2447,3042,9374.649999999985,345,16.542028985507248,7.092753623188406,8.817391304347826
3911,1637,2122,4596.329999999998,239,16.364016736401673,6.849372384937238,8.878661087866108
4486,1914,2515,5483.039999999996,278,16.136690647482013,6.884892086330935,9.046762589928058
1118,493,325,929.4699999999998,73,15.315068493150685,6.7534246575342465,4.4520547945205475
731,334,324,930.4799999999997,53,13.79245283018868,6.30188679245283,6.113207547169812
825,336,121,616.1399999999999,50,16.5,6.72,2.42
1246,554,197,1700.5700000000004,86,14.488372093023257,6.441860465116279,2.2906976744186047
6828,3097,3763,3706.470000000009,452,15.106194690265486,6.851769911504425,8.325221238938052
1289,576,218,937.1700000000003,88,14.647727272727273,6.545454545454546,2.477272727272727
4054,1957,861,4700.149999999998,270,15.014814814814814,7.2481481481481485,3.188888888888889
509,230,322,116.3,33,15.424242424242424,6.96969696969697,9.757575757575758
1155,553,1970,810.2199999999999,73,15.821917808219178,7.575342465753424,26.986301369863014
1232,593,2239,678.5699999999999,80,15.4,7.4125,27.9875
5866,2741,3459,6427.970000000003,342,17.15204678362573,8.014619883040936,10.114035087719298
2490,1225,1248,3504.619999999997,143,17.412587412587413,8.566433566433567,8.727272727272727
3424,1520,1700,2758.6000000000054,205,16.702439024390245,7.414634146341464,8.292682926829269
4633,2241,2215,3651.9900000000075,295,15.705084745762711,7.596610169491526,7.508474576271187
5881,2728,3530,6137.340000000004,359,16.381615598885794,7.598885793871866,9.832869080779945
2945,1294,1910,4052.279999999998,187,15.748663101604278,6.919786096256685,10.213903743315509
3547,1536,1802,4003.119999999997,229,15.489082969432314,6.707423580786026,7.868995633187773
5610,2498,1875,2829.189999999999,312,17.98076923076923,8.006410256410257,6.009615384615385
4676,2125,1467,2287.550000000003,259,18.054054054054053,8.204633204633204,5.664092664092664
8628,3992,3282,4975.599999999989,503,17.153081510934392,7.936381709741551,6.524850894632206
15907,7256,14197,29166.399999999867,1009,15.765113974231912,7.191278493557978,14.070366699702676
9556,4501,7037,13953.6499999999,609,15.691297208538588,7.390804597701149,11.555008210180624
15369,6777,12785,26814.14999999988,930,16.525806451612905,7.287096774193548,13.74731182795699
14212,6611,10820,21410.349999999893,896,15.861607142857142,7.378348214285714,12.075892857142858
20218,9523,20013,40991.380000000114,1267,15.957379636937649,7.516179952644041,15.795580110497237
9240,4278,7790,7603.600000000019,594,15.555555555555555,7.202020202020202,13.114478114478114
7496,3536,5668,5587.830000000004,480,15.616666666666667,7.366666666666666,11.808333333333334
17441,7817,12124,20814.829999999994,1084,16.089483394833948,7.211254612546125,11.18450184501845
12334,5672,7403,12700.599999999948,780,15.812820512820513,7.271794871794872,9.49102564102564
11042,5029,6269,10388.159999999965,692,15.95664739884393,7.267341040462428,9.059248554913294
18183,8627,13249,21384.370000000006,1135,16.020264317180615,7.600881057268722,11.673127753303964
3673,1795,2702,3398.020000000002,211,17.407582938388625,8.507109004739336,12.80568720379147
2939,1447,2307,2903.0700000000024,165,17.812121212121212,8.76969696969697,13.981818181818182
3527,1685,2240,2790.8900000000017,198,17.81313131313131,8.51010101010101,11.313131313131313
2680,1347,1671,2124.6700000000005,157,17.070063694267517,8.579617834394904,10.643312101910828
1862,918,794,1705.4400000000023,109,17.08256880733945,8.422018348623853,7.284403669724771
3651,1848,3447,6829.839999999997,217,16.82488479262673,8.516129032258064,15.88479262672811
765,403,525,630.7300000000001,45,17.0,8.955555555555556,11.666666666666666
1639,816,1309,1613.820000000001,99,16.555555555555557,8.242424242424242,13.222222222222221
725,358,379,483.0299999999998,40,18.125,8.95,9.475
1078,548,430,568.5999999999998,64,16.84375,8.5625,6.71875
1883,928,982,860.0199999999998,106,17.764150943396228,8.754716981132075,9.264150943396226
2713,1282,1479,1315.7300000000012,154,17.616883116883116,8.324675324675324,9.603896103896103
1287,690,775,698.6099999999996,79,16.29113924050633,8.734177215189874,9.810126582278482
1668,801,791,741.8900000000001,92,18.130434782608695,8.706521739130435,8.597826086956522
1296,607,724,637.3999999999999,73,17.753424657534246,8.315068493150685,9.917808219178083
1588,770,1272,1107.2800000000004,93,17.0752688172043,8.279569892473118,13.67741935483871
1628,746,1199,1536.6700000000008,100,16.28,7.46,11.99
1829,917,1636,2062.5600000000004,119,15.369747899159664,7.705882352941177,13.747899159663865
2147,1000,1348,1810.2400000000014,127,16.905511811023622,7.874015748031496,10.614173228346457
4361,2073,1858,6698.820000000002,261,16.708812260536398,7.942528735632184,7.118773946360153
3581,1454,7926,3196.92,239,14.98326359832636,6.083682008368201,33.16317991631799
