country,customer_id,invoice,price,stream_id,times_viewed,year,month,day
United Kingdom,13418.0,491570,0.42,21977,9,2017,12,8
United Kingdom,13418.0,491570,0.42,21212,14,2017,12,8
United Kingdom,13418.0,491570,4.95,21533,6,2017,12,8
United Kingdom,13418.0,491570,2.55,21535,6,2017,12,8
United Kingdom,13418.0,491570,2.55,22308,6,2017,12,8
United Kingdom,13418.0,491570,2.55,22309,6,2017,12,8
United Kingdom,13418.0,491570,4.95,22138,12,2017,12,8
United Kingdom,13418.0,491570,0.29,21980,13,2017,12,8
United Kingdom,13418.0,491570,0.29,21986,4,2017,12,8
United Kingdom,13418.0,491570,0.29,21981,21,2017,12,8
United Kingdom,13418.0,491570,2.95,84032A,12,2017,12,8
United Kingdom,13418.0,491570,3.75,21479,8,2017,12,8
United Kingdom,13418.0,491570,0.85,21790,13,2017,12,8
United Kingdom,13418.0,491570,14.95,20747,4,2017,12,8
United Kingdom,15194.0,491555,1.25,21993,10,2017,12,8
United Kingdom,15194.0,491555,3.25,20681,6,2017,12,8
United Kingdom,15194.0,491555,3.95,84813,8,2017,12,8
United Kingdom,15194.0,491555,0.79,72800D,12,2017,12,8
United Kingdom,15194.0,491555,0.79,72800F,12,2017,12,8
United Kingdom,15194.0,491555,1.25,72799F,12,2017,12,8
United Kingdom,17409.0,491497,2.55,21733,20,2017,12,8
United Kingdom,17409.0,491497,5.95,85014A,9,2017,12,8
United Kingdom,16365.0,491554,1.65,22075,2,2017,12,8
United Kingdom,17409.0,491497,5.95,85014D,6,2017,12,8
United Kingdom,12957.0,491468,1.25,84378,12,2017,12,8
United Kingdom,12957.0,491468,2.95,21844,12,2017,12,8
United Kingdom,12957.0,491468,2.55,21535,6,2017,12,8
United Kingdom,12957.0,491468,4.95,21539,3,2017,12,8
United Kingdom,12957.0,491468,3.75,22072,4,2017,12,8
United Kingdom,12957.0,491468,3.75,22073,4,2017,12,8
United Kingdom,12957.0,491468,1.25,21396,24,2017,12,8
United Kingdom,12957.0,491468,0.85,84520D,2,2017,12,8
United Kingdom,12957.0,491468,1.25,21875,12,2017,12,8
United Kingdom,12957.0,491468,3.75,84997B,12,2017,12,8
United Kingdom,12957.0,491468,1.65,22185,21,2017,12,8
United Kingdom,12957.0,491468,4.95,21706,4,2017,12,8
United Kingdom,12957.0,491468,4.95,21707,4,2017,12,8
United Kingdom,12957.0,491468,0.85,21704,21,2017,12,8
United Kingdom,12957.0,491468,3.75,20970,8,2017,12,8
United Kingdom,12957.0,491468,4.95,22139,6,2017,12,8
United Kingdom,12957.0,491468,2.55,20699,6,2017,12,8
United Kingdom,14319.0,C491467,8.95,35400,3,2017,12,8
United Kingdom,14643.0,491465,1.25,22116,8,2017,12,8
United Kingdom,13958.0,C491466,3.75,22109,2,2017,12,8
United Kingdom,12957.0,491468,4.95,21709,4,2017,12,8
United Kingdom,13958.0,C491466,9.95,22180,1,2017,12,8
United Kingdom,12957.0,491468,0.55,84991,20,2017,12,8
United Kingdom,12957.0,491468,2.1,20754,6,2017,12,8
United Kingdom,12957.0,491468,2.95,20914,6,2017,12,8
United Kingdom,12957.0,491468,1.25,84946,12,2017,12,8
United Kingdom,12957.0,491468,16.95,85063,2,2017,12,8
United Kingdom,12957.0,491468,16.95,21303,2,2017,12,8
United Kingdom,12957.0,491468,0.55,84990,9,2017,12,8
United Kingdom,12957.0,491468,1.25,84836,7,2017,12,8
United Kingdom,12957.0,491468,1.25,85049A,12,2017,12,8
United Kingdom,12957.0,491468,2.1,22078,10,2017,12,8
United Kingdom,12957.0,491468,1.65,22081,10,2017,12,8
United Kingdom,12957.0,491468,0.55,21212,21,2017,12,8
United Kingdom,12957.0,491468,1.65,22075,12,2017,12,8
United Kingdom,12957.0,491468,19.95,21737,2,2017,12,8
United Kingdom,12957.0,491468,2.95,21649,12,2017,12,8
United Kingdom,12957.0,491468,2.1,21638,12,2017,12,8
United Kingdom,12957.0,491468,1.69,84975,21,2017,12,8
United Kingdom,12957.0,491468,2.1,20865,6,2017,12,8
United Kingdom,12957.0,491468,1.9500000000000002,21174,12,2017,12,8
United Kingdom,12957.0,491468,4.25,21407,9,2017,12,8
United Kingdom,12957.0,491468,0.42,21916,9,2017,12,8
United Kingdom,12957.0,491468,0.85,22348,17,2017,12,8
United Kingdom,12957.0,491468,2.95,22086,6,2017,12,8
United Kingdom,13958.0,C491466,1.45,22066,0,2017,12,8
United Kingdom,13958.0,C491466,2.95,20663,1,2017,12,8
United Kingdom,13958.0,C491466,1.65,21206,3,2017,12,8
United Kingdom,17243.0,491462,0.42,72008,13,2017,12,8
United Kingdom,17243.0,491462,0.85,85231E,3,2017,12,8
United Kingdom,17243.0,491462,2.1,72267,4,2017,12,8
United Kingdom,17243.0,491462,2.75,21283,8,2017,12,8
United Kingdom,17243.0,491462,1.69,21284,21,2017,12,8
United Kingdom,17581.0,C491461,3.75,22202,1,2017,12,8
United Kingdom,17581.0,C491461,7.95,21527,4,2017,12,8
United Kingdom,17581.0,C491461,9.95,22180,4,2017,12,8
United Kingdom,17581.0,C491461,4.95,85042,0,2017,12,8
United Kingdom,17243.0,491462,0.85,85231L,12,2017,12,8
United Kingdom,15162.0,C491460,10.95,21843,4,2017,12,8
United Kingdom,15162.0,C491460,3.75,22072,0,2017,12,8
United Kingdom,15162.0,C491460,4.95,21533,0,2017,12,8
United Kingdom,13711.0,C491459,6.75,79323P,4,2017,12,8
United Kingdom,15684.0,C491458,4.95,22138,1,2017,12,8
United Kingdom,15998.0,491457,6.75,79323GR,1,2017,12,8
United Kingdom,15998.0,491457,6.75,79323P,1,2017,12,8
United Kingdom,17409.0,491497,5.95,85014B,6,2017,12,8
United Kingdom,15998.0,491457,6.75,79323W,2,2017,12,8
United Kingdom,15998.0,491457,2.1,22190,1,2017,12,8
United Kingdom,15162.0,C491460,7.95,21527,0,2017,12,8
United Kingdom,17243.0,491462,4.25,22112,15,2017,12,8
United Kingdom,17243.0,491462,3.39,84029G,18,2017,12,8
United Kingdom,17243.0,491462,4.25,22111,13,2017,12,8
United Kingdom,13958.0,C491466,1.65,21202,2,2017,12,8
United Kingdom,14643.0,491465,0.85,21904,2,2017,12,8
United Kingdom,14643.0,491465,5.95,21780,8,2017,12,8
United Kingdom,14643.0,491465,2.95,21779,21,2017,12,8
United Kingdom,14643.0,491465,0.85,21280,17,2017,12,8
United Kingdom,14643.0,491465,3.95,21275,8,2017,12,8
United Kingdom,14643.0,491465,0.38,21179,22,2017,12,8
United Kingdom,14643.0,491465,0.38,21163,24,2017,12,8
United Kingdom,14643.0,491465,0.38,21161,12,2017,12,8
United Kingdom,14643.0,491465,0.38,21144,22,2017,12,8
United Kingdom,14643.0,491465,0.65,72754B,18,2017,12,8
United Kingdom,14643.0,491465,1.25,21272,23,2017,12,8
United Kingdom,14643.0,491465,0.85,35793,11,2017,12,8
United Kingdom,14643.0,491465,0.19,35607B,11,2017,12,8
United Kingdom,17209.0,491464,0.55,21666,23,2017,12,8
United Kingdom,17243.0,491463,3.75,20766,1,2017,12,8
United Kingdom,17243.0,491463,3.75,20765,1,2017,12,8
United Kingdom,17243.0,491462,7.95,22415,6,2017,12,8
United Kingdom,17243.0,491462,6.75,48111,6,2017,12,8
United Kingdom,17243.0,491462,6.75,48188,7,2017,12,8
United Kingdom,17243.0,491462,6.75,48116,6,2017,12,8
United Kingdom,12957.0,491468,2.55,21039,6,2017,12,8
United Kingdom,12957.0,491468,9.95,21217,1,2017,12,8
United Kingdom,13958.0,C491466,4.95,79321,2,2017,12,8
United Kingdom,12957.0,491468,0.85,21790,12,2017,12,8
United Kingdom,14680.0,491479,1.25,21232,11,2017,12,8
United Kingdom,14680.0,491479,8.5,22194,1,2017,12,8
United Kingdom,14680.0,491479,2.55,22353,1,2017,12,8
United Kingdom,14680.0,491479,2.55,21558,2,2017,12,8
United Kingdom,14680.0,491479,1.25,20978,4,2017,12,8
United Kingdom,14680.0,491479,3.75,84997B,1,2017,12,8
United Kingdom,14680.0,491479,3.75,84997C,1,2017,12,8
United Kingdom,14680.0,491479,3.75,84997A,1,2017,12,8
United Kingdom,14680.0,491479,2.95,20914,3,2017,12,8
United Kingdom,14680.0,491479,7.95,21527,3,2017,12,8
United Kingdom,14680.0,491479,7.95,21527,1,2017,12,8
United Kingdom,14680.0,491479,1.25,21355,5,2017,12,8
United Kingdom,14680.0,491479,1.25,21357,10,2017,12,8
United Kingdom,14680.0,491479,1.49,72756,3,2017,12,8
United Kingdom,14680.0,491479,2.95,84032B,5,2017,12,8
United Kingdom,14680.0,491479,4.65,84031A,2,2017,12,8
United Kingdom,14680.0,491479,2.95,84032A,5,2017,12,8
United Kingdom,14680.0,491479,1.9500000000000002,47591D,5,2017,12,8
United Kingdom,14680.0,491479,1.9500000000000002,47591C,2,2017,12,8
United Kingdom,14680.0,491479,1.49,37448,1,2017,12,8
United Kingdom,14680.0,491479,1.25,21356,5,2017,12,8
United Kingdom,14680.0,491479,3.75,22070,1,2017,12,8
United Kingdom,14867.0,C491494,12.75,85066,2,2017,12,8
United Kingdom,12835.0,491498,1.65,20727,2,2017,12,8
United Kingdom,17409.0,491497,5.95,85014C,6,2017,12,8
United Kingdom,17409.0,491497,4.25,21485,12,2017,12,8
United Kingdom,17409.0,491497,1.9500000000000002,21156,8,2017,12,8
United Kingdom,12957.0,491468,1.65,21832,12,2017,12,8
United Kingdom,12835.0,491498,1.45,72741,9,2017,12,8
United Kingdom,12835.0,491498,1.49,72756,14,2017,12,8
United Kingdom,12835.0,491498,2.95,21041,5,2017,12,8
United Kingdom,12835.0,491498,5.95,85014B,4,2017,12,8
United Kingdom,12835.0,491498,5.95,15056BL,1,2017,12,8
United Kingdom,12835.0,491498,2.55,21531,1,2017,12,8
United Kingdom,12835.0,491498,5.95,15056BL,1,2017,12,8
United Kingdom,12835.0,491498,2.1,21157,12,2017,12,8
United Kingdom,12835.0,491498,1.65,20726,2,2017,12,8
United Kingdom,12835.0,491498,1.9500000000000002,85099B,5,2017,12,8
United Kingdom,12835.0,491498,4.95,22111,2,2017,12,8
United Kingdom,12835.0,491498,7.95,84562A,1,2017,12,8
United Kingdom,12835.0,491498,1.49,37448,3,2017,12,8
United Kingdom,12835.0,491498,6.75,48111,2,2017,12,8
United Kingdom,12835.0,491498,7.95,21527,1,2017,12,8
United Kingdom,12835.0,491498,1.65,22067,6,2017,12,8
United Kingdom,12835.0,491498,10.75,37503,2,2017,12,8
United Kingdom,14680.0,491479,3.25,20682,2,2017,12,8
United Kingdom,14680.0,491479,3.75,21479,5,2017,12,8
United Kingdom,14680.0,491479,10.75,37503,3,2017,12,8
United Kingdom,14577.0,491474,2.1,82567,2,2017,12,8
United Kingdom,14577.0,491474,1.65,21173,2,2017,12,8
United Kingdom,14577.0,491474,4.95,21770,2,2017,12,8
United Kingdom,14577.0,491474,2.1,85152,2,2017,12,8
United Kingdom,14577.0,491474,1.65,82553,2,2017,12,8
United Kingdom,14577.0,491474,2.1,82599,2,2017,12,8
United Kingdom,14577.0,491474,2.95,20666,2,2017,12,8
United Kingdom,14577.0,491474,2.95,20663,2,2017,12,8
United Kingdom,12957.0,491468,1.25,21889,12,2017,12,8
United Kingdom,14577.0,491474,1.45,72741,7,2017,12,8
United Kingdom,14577.0,491474,1.25,72801E,1,2017,12,8
United Kingdom,14577.0,491474,1.65,84388,4,2017,12,8
United Kingdom,14577.0,491474,3.75,22109,3,2017,12,8
United Kingdom,14577.0,491474,1.65,84050,6,2017,12,8
United Kingdom,12835.0,C491469,1.25,21232,1,2017,12,8
United Kingdom,12835.0,C491469,5.95,20679,1,2017,12,8
United Kingdom,12957.0,491468,1.25,20867,17,2017,12,8
United Kingdom,14680.0,491479,7.95,22415,1,2017,12,8
United Kingdom,12957.0,491468,2.95,22090,6,2017,12,8
United Kingdom,12957.0,491468,4.95,22312,6,2017,12,8
United Kingdom,12957.0,491468,0.85,90167,12,2017,12,8
United Kingdom,14577.0,491474,2.1,82600,2,2017,12,8
United Kingdom,14577.0,491474,3.75,22107,4,2017,12,8
United Kingdom,14577.0,491474,2.95,20662,2,2017,12,8
United Kingdom,14680.0,491479,0.55,21212,10,2017,12,8
United Kingdom,14680.0,491479,9.95,85132B,1,2017,12,8
United Kingdom,14680.0,491479,9.95,85132A,1,2017,12,8
United Kingdom,14680.0,491479,1.65,20726,10,2017,12,8
United Kingdom,14680.0,491479,2.95,85123A,5,2017,12,8
United Kingdom,14680.0,491479,2.95,21733,3,2017,12,8
United Kingdom,14680.0,491479,2.95,84519B,3,2017,12,8
United Kingdom,14680.0,491479,1.45,72741,9,2017,12,8
United Kingdom,14680.0,491479,0.55,21975,10,2017,12,8
United Kingdom,14680.0,491479,3.95,21488,3,2017,12,8
United Kingdom,14577.0,491474,3.75,21137,2,2017,12,8
United Kingdom,14680.0,491479,3.75,84029E,5,2017,12,8
United Kingdom,14577.0,491474,2.1,20618,2,2017,12,8
United Kingdom,14577.0,491474,2.1,20621,2,2017,12,8
United Kingdom,14577.0,491474,1.25,20659,2,2017,12,8
United Kingdom,14577.0,491474,1.25,20655,2,2017,12,8
United Kingdom,14577.0,491474,1.25,20654,2,2017,12,8
United Kingdom,14577.0,491474,1.49,72756,10,2017,12,8
United Kingdom,14577.0,491474,3.75,82001S,4,2017,12,8
United Kingdom,14680.0,491479,2.95,84519A,2,2017,12,8
United Kingdom,14577.0,491474,2.1,20617,2,2017,12,8
United Kingdom,13735.0,491697,2.95,22086,6,2017,12,10
United Kingdom,17802.0,491700,7.95,84562A,2,2017,12,10
United Kingdom,17802.0,491700,2.95,22360,2,2017,12,10
United Kingdom,13735.0,491697,1.65,82553,4,2017,12,10
United Kingdom,17802.0,491700,1.65,21204,4,2017,12,10
United Kingdom,13735.0,491697,3.75,84921,3,2017,12,10
United Kingdom,17802.0,491700,1.65,21186,3,2017,12,10
United Kingdom,17802.0,491700,1.65,21206,4,2017,12,10
United Kingdom,17802.0,491700,1.65,21190,5,2017,12,10
United Kingdom,13735.0,491697,0.85,21704,6,2017,12,10
United Kingdom,13735.0,491697,1.25,21875,2,2017,12,10
United Kingdom,13735.0,491697,1.25,21868,6,2017,12,10
United Kingdom,13735.0,491697,1.25,21871,4,2017,12,10
United Kingdom,13735.0,491697,1.9500000000000002,84750A,2,2017,12,10
United Kingdom,13735.0,491697,1.45,37446,4,2017,12,10
United Kingdom,13735.0,491697,1.25,21590,6,2017,12,10
France,12681.0,491698,3.25,20686,6,2017,12,10
United Kingdom,13735.0,491697,3.75,37438,1,2017,12,10
United Kingdom,13735.0,491697,1.45,84985A,3,2017,12,10
United Kingdom,13735.0,491697,2.55,21586,12,2017,12,10
United Kingdom,17802.0,491700,1.45,22147,5,2017,12,10
France,12681.0,491698,18.0,POST,4,2017,12,10
United Kingdom,13735.0,491697,1.25,21892,4,2017,12,10
United Kingdom,17802.0,491700,0.65,20991,6,2017,12,10
United Kingdom,15628.0,491699,2.95,22083,6,2017,12,10
United Kingdom,17802.0,491700,0.85,22249,3,2017,12,10
United Kingdom,15628.0,491699,2.95,21253,6,2017,12,10
United Kingdom,15628.0,491699,0.85,21676,12,2017,12,10
France,12681.0,491698,0.85,21720,12,2017,12,10
United Kingdom,15628.0,491699,0.85,21677,12,2017,12,10
United Kingdom,15628.0,491699,1.45,21210,23,2017,12,10
United Kingdom,15628.0,491699,1.25,21791,12,2017,12,10
United Kingdom,15628.0,491699,0.85,21790,12,2017,12,10
United Kingdom,15628.0,491699,2.95,85123A,12,2017,12,10
United Kingdom,17802.0,491700,0.85,85231G,2,2017,12,10
United Kingdom,17802.0,491700,0.85,85231L,2,2017,12,10
United Kingdom,17802.0,491700,1.49,72756,9,2017,12,10
United Kingdom,17802.0,491700,0.85,85212,12,2017,12,10
United Kingdom,17802.0,491700,0.85,85213,12,2017,12,10
United Kingdom,17802.0,491700,0.42,72008,12,2017,12,10
United Kingdom,17802.0,491700,7.95,84562B,1,2017,12,10
United Kingdom,17802.0,491700,7.95,84562A,1,2017,12,10
United Kingdom,17802.0,491700,0.85,22196,6,2017,12,10
United Kingdom,17802.0,491700,1.65,22195,2,2017,12,10
United Kingdom,17802.0,491700,1.9500000000000002,22246,3,2017,12,10
United Kingdom,17802.0,491700,0.85,22219,6,2017,12,10
United Kingdom,17802.0,491700,0.85,85079,5,2017,12,10
United Kingdom,17802.0,491700,1.25,22253,8,2017,12,10
United Kingdom,17802.0,491700,1.25,22241,2,2017,12,10
United Kingdom,17802.0,491700,0.85,22250,4,2017,12,10
United Kingdom,17802.0,491700,0.85,22248,2,2017,12,10
United Kingdom,17802.0,491700,0.85,22247,5,2017,12,10
France,12681.0,491698,0.85,21719,12,2017,12,10
United Kingdom,13735.0,491697,9.95,72760B,3,2017,12,10
France,12681.0,491698,3.25,20682,6,2017,12,10
France,12681.0,491698,1.65,21731,12,2017,12,10
France,12681.0,491698,0.29,21981,17,2017,12,10
France,12681.0,491698,4.95,22314,12,2017,12,10
France,12681.0,491698,0.42,22029,12,2017,12,10
France,12681.0,491698,0.42,22027,12,2017,12,10
France,12681.0,491698,0.42,22024,12,2017,12,10
France,12681.0,491698,0.65,21883,16,2017,12,10
France,12681.0,491698,2.55,21561,12,2017,12,10
France,12681.0,491698,2.55,22352,12,2017,12,10
France,12681.0,491698,2.55,21559,12,2017,12,10
France,12681.0,491698,0.65,85217,1,2017,12,10
France,12681.0,491698,1.25,21791,1,2017,12,10
France,12681.0,491698,0.85,21700,9,2017,12,10
United Kingdom,13735.0,491697,1.45,21172,6,2017,12,10
United Kingdom,13735.0,491697,9.95,21217,2,2017,12,10
United Kingdom,13735.0,491697,3.95,84884A,3,2017,12,10
United Kingdom,13735.0,491697,1.49,84459A,2,2017,12,10
United Kingdom,13735.0,491697,1.49,84459B,2,2017,12,10
United Kingdom,13735.0,491697,1.25,35973,12,2017,12,10
United Kingdom,13735.0,491697,1.25,22099,6,2017,12,10
United Kingdom,13735.0,491697,3.75,37438,1,2017,12,10
United Kingdom,13735.0,491697,4.95,21216,2,2017,12,10
United Kingdom,15628.0,491699,1.45,84987,12,2017,12,10
United Kingdom,13735.0,491697,1.65,21911,6,2017,12,10
United Kingdom,13735.0,491697,2.1,21908,6,2017,12,10
France,12681.0,491698,0.65,20975,6,2017,12,10
France,12681.0,491698,5.95,21064,6,2017,12,10
France,12681.0,491698,6.75,20685,6,2017,12,10
France,12681.0,491698,4.95,22313,6,2017,12,10
France,12681.0,491698,4.95,22312,4,2017,12,10
France,12681.0,491698,0.42,22037,12,2017,12,10
France,12681.0,491698,0.65,22319,17,2017,12,10
France,12681.0,491698,2.95,22090,6,2017,12,10
France,12681.0,491698,0.85,22181,12,2017,12,10
France,12681.0,491698,3.75,21137,4,2017,12,10
France,12681.0,491698,2.95,22117,6,2017,12,10
France,12681.0,491698,2.55,22303,6,2017,12,10
France,12681.0,491698,2.55,22302,6,2017,12,10
France,12681.0,491698,1.65,22198,12,2017,12,10
France,12681.0,491698,0.85,20724,3,2017,12,10
France,12681.0,491698,0.85,22197,12,2017,12,10
France,12681.0,491698,1.25,84597C,7,2017,12,10
France,12681.0,491698,4.95,84854,4,2017,12,10
France,12681.0,491698,0.85,20734,10,2017,12,10
France,12681.0,491698,16.95,46775D,1,2017,12,10
France,12681.0,491698,16.95,46775A,1,2017,12,10
France,12681.0,491698,3.75,84509C,8,2017,12,10
France,12681.0,491698,0.85,21241,8,2017,12,10
France,12681.0,491698,0.85,21240,8,2017,12,10
France,12681.0,491698,0.85,21239,8,2017,12,10
France,12681.0,491698,0.85,21238,8,2017,12,10
France,12681.0,491698,0.55,21212,8,2017,12,10
France,12681.0,491698,1.25,84597B,12,2017,12,10
United Kingdom,15628.0,491699,0.55,21212,23,2017,12,10
United Kingdom,14525.0,491703,0.21,16012,2,2017,12,10
United Kingdom,15628.0,491699,0.85,90167,12,2017,12,10
United Kingdom,15446.0,491701,2.1,20871,2,2017,12,10
United Kingdom,15446.0,491701,2.1,85038,1,2017,12,10
United Kingdom,15446.0,491701,0.55,79534,6,2017,12,10
United Kingdom,15446.0,491701,2.95,20882,2,2017,12,10
United Kingdom,15446.0,491701,2.1,20884,1,2017,12,10
United Kingdom,15446.0,491701,1.65,85025B,1,2017,12,10
United Kingdom,15446.0,491701,2.95,21733,3,2017,12,10
United Kingdom,15446.0,491701,0.42,20877,1,2017,12,10
United Kingdom,15446.0,491701,2.95,85123A,3,2017,12,10
United Kingdom,15446.0,491701,0.42,20952,2,2017,12,10
United Kingdom,15446.0,491701,0.42,84692,3,2017,12,10
United Kingdom,15446.0,491701,0.19,72232,12,2017,12,10
United Kingdom,15446.0,491701,1.25,21122,1,2017,12,10
United Kingdom,15446.0,491701,1.25,21121,1,2017,12,10
United Kingdom,15446.0,491701,1.25,21124,1,2017,12,10
United Kingdom,15446.0,491701,1.25,21123,1,2017,12,10
United Kingdom,15446.0,491701,2.1,21904,1,2017,12,10
United Kingdom,15446.0,491701,1.69,21165,1,2017,12,10
United Kingdom,15446.0,491701,2.1,21175,1,2017,12,10
United Kingdom,15446.0,491701,2.1,82582,1,2017,12,10
United Kingdom,15446.0,491701,2.1,82597,1,2017,12,10
United Kingdom,15446.0,491701,2.1,85152,1,2017,12,10
United Kingdom,15446.0,491701,0.42,72771B,12,2017,12,10
United Kingdom,15446.0,491701,5.95,21755,1,2017,12,10
United Kingdom,15446.0,491701,6.75,79323S,1,2017,12,10
United Kingdom,15446.0,491701,0.85,35160,8,2017,12,10
United Kingdom,15446.0,491701,1.25,21125,1,2017,12,10
United Kingdom,14525.0,491703,0.85,21543,1,2017,12,10
United Kingdom,14525.0,491703,1.25,22294,13,2017,12,10
United Kingdom,13735.0,491697,2.55,21716,4,2017,12,10
United Kingdom,14525.0,491703,0.42,22153,5,2017,12,10
United Kingdom,14525.0,491703,1.25,84947,6,2017,12,10
United Kingdom,14525.0,491703,0.85,21385,5,2017,12,10
United Kingdom,14525.0,491703,2.95,85185B,1,2017,12,10
United Kingdom,14525.0,491703,0.42,20950,5,2017,12,10
United Kingdom,14525.0,491703,0.85,22156,8,2017,12,10
United Kingdom,14525.0,491703,0.85,22157,4,2017,12,10
United Kingdom,14525.0,491703,3.75,20967,1,2017,12,10
United Kingdom,15446.0,491701,0.85,84970S,12,2017,12,10
United Kingdom,14525.0,491703,1.65,22295,6,2017,12,10
United Kingdom,14525.0,491703,1.65,22296,6,2017,12,10
United Kingdom,14525.0,491703,1.65,84949,12,2017,12,10
United Kingdom,14525.0,491703,1.65,85062,6,2017,12,10
United Kingdom,14525.0,491703,1.65,84949,6,2017,12,10
United Kingdom,14525.0,491703,0.85,84559D,1,2017,12,10
United Kingdom,14525.0,491703,0.85,84559A,1,2017,12,10
United Kingdom,15446.0,491701,1.9500000000000002,21930,1,2017,12,10
United Kingdom,15446.0,491701,1.65,85025B,2,2017,12,10
United Kingdom,15446.0,491701,1.65,85025C,3,2017,12,10
United Kingdom,15446.0,491701,1.65,22067,2,2017,12,10
United Kingdom,15446.0,491701,2.1,72351B,1,2017,12,10
United Kingdom,14525.0,491703,1.25,22297,14,2017,12,10
United Kingdom,15446.0,491701,0.85,37424,6,2017,12,10
United Kingdom,15446.0,491701,0.65,21326,12,2017,12,10
EIRE,,491702,50.0,C2,1,2017,12,10
United Kingdom,17802.0,491700,1.65,22082,5,2017,12,10
United Kingdom,17802.0,491700,0.55,21212,6,2017,12,10
United Kingdom,17802.0,491700,0.55,21976,3,2017,12,10
United Kingdom,17802.0,491700,0.55,21977,3,2017,12,10
United Kingdom,17802.0,491700,0.55,84991,3,2017,12,10
United Kingdom,17802.0,491700,0.55,21975,3,2017,12,10
United Kingdom,17802.0,491700,0.55,84992,3,2017,12,10
United Kingdom,17802.0,491700,1.25,85049H,2,2017,12,10
United Kingdom,17802.0,491700,1.25,85049A,5,2017,12,10
United Kingdom,17802.0,491700,1.25,85049F,1,2017,12,10
United Kingdom,17802.0,491700,1.25,85049B,1,2017,12,10
United Kingdom,17802.0,491700,0.85,85084,5,2017,12,10
United Kingdom,17802.0,491700,1.25,85049C,1,2017,12,10
United Kingdom,17802.0,491700,0.55,84992,5,2017,12,10
United Kingdom,17802.0,491700,0.55,21213,3,2017,12,10
United Kingdom,17802.0,491700,2.95,22271,2,2017,12,10
United Kingdom,17802.0,491700,2.95,22273,3,2017,12,10
United Kingdom,17802.0,491700,0.85,85231E,2,2017,12,10
United Kingdom,15628.0,491699,2.1,21181,6,2017,12,10
United Kingdom,15628.0,491699,5.95,21259,2,2017,12,10
United Kingdom,15628.0,491699,0.21,84077,8,2017,12,10
United Kingdom,15628.0,491699,7.95,21308,2,2017,12,10
United Kingdom,15628.0,491699,1.9500000000000002,47591D,8,2017,12,10
United Kingdom,15628.0,491699,1.25,20972,12,2017,12,10
United Kingdom,17802.0,491700,0.55,84991,7,2017,12,10
United Kingdom,15628.0,491699,0.55,84991,3,2017,12,10
United Kingdom,17802.0,491700,1.65,21429,4,2017,12,10
United Kingdom,17802.0,491700,3.75,84482,6,2017,12,10
EIRE,,491702,1.49,72756,9,2017,12,10
EIRE,,491702,3.95,22114,8,2017,12,10
EIRE,,491702,1.25,47503E,12,2017,12,10
EIRE,,491702,8.5,37449,8,2017,12,10
EIRE,,491702,7.95,47503J,6,2017,12,10
EIRE,,491702,1.25,47503G,12,2017,12,10
EIRE,,491702,2.55,21558,6,2017,12,10
EIRE,,491702,9.95,79072,2,2017,12,10
EIRE,,491702,2.95,37502,12,2017,12,10
EIRE,,491702,1.9500000000000002,47591D,14,2017,12,10
EIRE,,491702,1.9500000000000002,84375,12,2017,12,10
United Kingdom,17802.0,491700,5.95,82483,2,2017,12,10
EIRE,,491702,1.25,84380,12,2017,12,10
United Kingdom,17802.0,491700,2.55,85123A,1,2017,12,10
United Kingdom,17802.0,491700,0.85,71101E,7,2017,12,10
United Kingdom,17802.0,491700,0.85,71101A,6,2017,12,10
United Kingdom,17802.0,491700,5.95,48194,10,2017,12,10
United Kingdom,17802.0,491700,3.75,20970,3,2017,12,10
United Kingdom,17802.0,491700,3.75,20969,2,2017,12,10
United Kingdom,17802.0,491700,1.9500000000000002,21156,3,2017,12,10
United Kingdom,17802.0,491700,1.9500000000000002,47591D,5,2017,12,10
United Kingdom,17802.0,491700,1.9500000000000002,47591C,2,2017,12,10
United Kingdom,17802.0,491700,7.95,82486,4,2017,12,10
United Kingdom,17802.0,491700,2.95,82494L,6,2017,12,10
EIRE,,491702,1.25,84378,12,2017,12,10
United Kingdom,13735.0,491697,1.25,20979,2,2017,12,10
United Kingdom,14606.0,491688,5.95,85014B,1,2017,12,10
United Kingdom,13735.0,491697,2.55,21715,4,2017,12,10
United Kingdom,13206.0,491690,2.1,84933B,13,2017,12,10
United Kingdom,13206.0,491690,2.1,84933C,4,2017,12,10
United Kingdom,13206.0,491690,5.95,48188,10,2017,12,10
United Kingdom,13206.0,491690,0.85,22132,1,2017,12,10
United Kingdom,13206.0,491690,0.85,21238,18,2017,12,10
United Kingdom,13206.0,491690,4.95,21539,3,2017,12,10
United Kingdom,13206.0,491690,1.06,84946,15,2017,12,10
United Kingdom,13206.0,491690,1.45,22185,1,2017,12,10
United Kingdom,13206.0,491690,3.75,21479,4,2017,12,10
United Kingdom,13206.0,491690,4.95,21485,3,2017,12,10
United Kingdom,13206.0,491690,1.69,21051,6,2017,12,10
United Kingdom,13206.0,491690,0.85,21790,6,2017,12,10
United Kingdom,13206.0,491690,1.25,21889,12,2017,12,10
United Kingdom,13206.0,491690,1.25,21791,12,2017,12,10
United Kingdom,14606.0,C491689,1.25,21232,0,2017,12,10
United Kingdom,14606.0,491688,4.25,21895,1,2017,12,10
United Kingdom,14606.0,491688,12.75,84968C,1,2017,12,10
United Kingdom,14606.0,491688,6.95,21322,2,2017,12,10
